203,69
192,52
84,51
184,49
184,48
184,49
184,50
186,47
84,50
185,49
186,68
186,49
185,49
185,48
185,44
184,49
185,52
185,71
184,48
185,49
185,48
185,43
200,52
198,49
184,71
186,50
186,49
184,43
185,48
84,49
185,42
185,65
184,50
185,50
184,129
184,49
189,42
184,48
186,48
193,49
184,50
188,44
83,49
186,48
84,50
187,46
184,68
185,48
84,50
185,48
182,49
186,48
183,48
184,47
82,51
185,48
184,48
184,48
186,48
187,49
84,42
201,61
183,67
184,49
187,48
86,49
186,48
184,49
182,66
189,48
185,43
185,49
184,48
186,49
84,49
186,48
184,49
185,47
186,48
184,48
184,43
185,48
186,49
186,70
185,42
186,43
185,48
185,48
186,48
185,41
185,48
186,48
185,49
184,48
85,50
185,49
185,43
185,48
101,43
184,49
186,49
