187,50
186,44
188,49
186,48
186,49
188,48
187,44
198,49
186,70
186,43
187,48
190,55
187,44
188,48
188,49
186,66
186,49
210,54
186,52
189,50
187,49
187,52
187,70
187,52
187,49
188,49
190,51
187,51
188,50
187,51
204,52
186,51
186,49
187,44
189,46
188,49
187,50
186,70
187,44
186,48
187,45
186,49
187,49
187,50
187,67
188,43
186,50
188,43
188,42
188,50
186,50
186,49
200,54
186,50
188,51
187,46
188,49
187,50
186,48
187,71
185,49
187,45
188,43
194,49
187,48
187,50
189,48
189,49
189,61
188,49
185,49
187,50
187,48
185,49
189,66
186,52
189,52
190,52
188,50
200,52
189,45
189,53
198,48
188,50
203,43
189,52
189,51
188,47
193,49
227,55
186,52
190,52
191,52
191,54
201,49
189,45
188,72
190,53
190,53
227,52
187,48
