,dateTime,WattageS,rotaryVelocityS_Commanded
179,2020-03-10 19:49:11.943,1109.1417053248733,4584.0
180,2020-03-10 19:49:12.143,1112.007704563439,4584.0
181,2020-03-10 19:49:12.344,1203.719680197537,4584.0
182,2020-03-10 19:49:12.545,1140.6676969490945,4584.0
183,2020-03-10 19:49:12.745,1206.5856794361025,4584.0
184,2020-03-10 19:49:12.945,1263.9056642074138,4584.0
185,2020-03-10 19:49:13.146,1192.2556832432747,4584.0
186,2020-03-10 19:49:13.347,1278.2356604002416,4584.0
187,2020-03-10 19:49:13.548,1283.9676588773727,4584.0
188,2020-03-10 19:49:13.749,1074.7497144620866,4584.0
189,2020-03-10 19:49:13.949,1160.7296916190535,4584.0
190,2020-03-10 19:49:14.150,1177.9256870504469,4584.0
191,2020-03-10 19:49:14.350,1172.1936885733157,4584.0
192,2020-03-10 19:49:14.551,1238.1116710603237,4584.0
193,2020-03-10 19:49:14.752,1034.6257251221687,4584.0
194,2020-03-10 19:49:19.968,1132.0696992333978,4584.0
195,2020-03-10 19:49:20.168,1215.1836771517992,4584.0
196,2020-03-10 19:49:20.369,1132.0696992333978,4584.0
197,2020-03-10 19:49:20.570,1189.3896840047091,4584.0
198,2020-03-10 19:49:20.771,1298.2976550702006,4584.0
199,2020-03-10 19:49:20.971,1134.9356984719634,4584.0
200,2020-03-10 19:49:21.172,1071.883715223521,4584.0
201,2020-03-10 19:49:21.373,1143.53369618766,4584.0
202,2020-03-10 19:49:21.574,1180.7916862890124,4584.0
203,2020-03-10 19:49:21.774,1324.0916482172906,4584.0
204,2020-03-10 19:49:21.975,1189.3896840047091,4584.0
205,2020-03-10 19:49:22.176,1278.2356604002416,4584.0
206,2020-03-10 19:49:22.377,1209.451678674668,4584.0
207,2020-03-10 19:49:22.578,1306.8956527858973,4584.0
208,2020-03-10 19:49:22.778,1123.4717015177011,4584.0
209,2020-03-10 19:49:22.979,1129.2036999948323,4584.0
210,2020-03-10 19:49:23.180,1252.4416672531515,4584.0
211,2020-03-10 19:49:23.381,1200.8536809589714,4584.0
212,2020-03-10 19:49:23.581,1304.0296535473317,4584.0
213,2020-03-10 19:49:23.782,1246.7096687760204,4584.0
214,2020-03-10 19:49:23.983,1091.94570989348,4584.0
215,2020-03-10 19:49:24.183,1143.53369618766,4584.0
216,2020-03-10 19:49:24.384,1292.5656565930694,4584.0
217,2020-03-10 19:49:24.585,1103.4097068477422,4584.0
218,2020-03-10 19:49:24.786,1177.9256870504469,4584.0
219,2020-03-10 19:49:24.987,1295.431655831635,4584.0
220,2020-03-10 19:49:25.188,1186.5236847661436,4584.0
221,2020-03-10 19:49:25.389,1266.7716634459794,4584.0
222,2020-03-10 19:49:25.590,1252.4416672531515,4584.0
223,2020-03-10 19:49:25.791,1063.2857175078243,4584.0
224,2020-03-10 19:49:25.992,1269.637662684545,4584.0
225,2020-03-10 19:49:26.193,1220.9156756289303,4584.0
226,2020-03-10 19:49:26.394,1157.863692380488,4584.0
227,2020-03-10 19:49:26.594,1235.2456718217582,4584.0
228,2020-03-10 19:49:26.794,1240.9776702988893,4584.0
229,2020-03-10 19:49:26.995,1177.9256870504469,4584.0
230,2020-03-10 19:49:27.196,1183.657685527578,4584.0
231,2020-03-10 19:49:27.396,1255.307666491717,4584.0
232,2020-03-10 19:49:27.597,1071.883715223521,4584.0
233,2020-03-10 19:49:27.797,1243.8436695374548,4584.0
234,2020-03-10 19:49:27.998,1175.0596878118813,4584.0
235,2020-03-10 19:49:28.199,1220.9156756289303,4584.0
236,2020-03-10 19:49:28.400,1258.1736657302827,4584.0
237,2020-03-10 19:49:28.601,1266.7716634459794,4584.0
238,2020-03-10 19:49:28.802,1149.2656946647912,4584.0
