,RMS,Mean,Kurtosis,Skewness,Variance
51,1.776789109468633,0.050936514565731235,-1.4700130277718018,-0.0011476467934113104,3.1547701147840104
52,1.7772702224684476,0.0510398899347861,-1.4694356650469538,-0.0014887523831826634,3.1564696845492795
53,1.7772041183467473,0.05170041016898138,-1.4699891255043718,-0.001068445390275926,3.156166820127034
54,1.777605529635785,0.0508951098782183,-1.4694073872785416,-5.860406384118282e-05,3.1576765653473102
55,1.7776255199336553,0.05102754682773199,-1.4694726381472574,-0.0013093213216127972,3.1577341441779128
56,1.7769737852047853,0.05111401720050781,-1.470380056947229,-0.0006563007909970371,3.1554083722367126
57,1.7780968804476354,0.05139314245745508,-1.4690067797612127,-0.0008154076134888585,3.159372926806439
58,1.777780058375395,0.05076611204908826,-1.4696923911174327,-0.0007017577383639405,3.158310273746731
59,1.7772646375452956,0.051512979805535986,-1.4701267985231414,-0.00044811441680811526,3.1564013076745696
60,1.7773288922682826,0.051180294354669933,-1.46952022571604,-0.00023727013575542492,3.1566639037105535
61,1.777719516302635,0.05136843045984435,-1.4698190459219997,-0.0013946925941675766,3.15803346512734
62,1.7770335003113307,0.05134305374153813,-1.4700144885640227,-0.000933571760695742,3.1555971567922874
63,1.7774500459378135,0.05147361347109646,-1.4702775832833834,-0.00147884826200276,3.157064516772709
64,1.7768552264036253,0.052417498994234785,-1.4700260860386483,-0.0012965738832349859,3.154852015168451
65,1.777265534589859,0.05190301082005737,-1.4694370991609707,-0.0015371585031123641,3.15636415626771
66,1.7772212186722658,0.05170144950260122,-1.4694949746837604,-0.0013670864846182758,3.1562275018957413
67,1.777416864844697,0.052391326750887215,-1.4695169646720552,-0.0009882194069975156,3.1568512181303467
68,1.7772679375190834,0.051299824024092305,-1.4700333269338042,-0.0016887350399054297,3.1564349567899943
69,1.7771574202420815,0.05180207755287579,-1.4701055239088554,-0.001448601504042395,3.155990293804108
70,1.5881921914394972,0.050413535445397915,-1.4696371022082662,9.253630391171228e-05,2.520120544295668
71,1.5881044837196454,0.049725365419684246,-1.4705417286444404,0.00026130837410566287,2.5199108455487087
72,1.5877943639683583,0.04990638136392811,-1.4706776199371088,0.00027888694702760006,2.5189077792086083
73,1.588046204760839,0.050399580957752946,-1.469887446865106,-0.000290498528023714,2.5196582061592063
74,1.5878620270740722,0.05006849062419181,-1.4697516012828584,3.975014006312341e-06,2.5191064713845797
75,1.5884381420143612,0.050507616437002814,-1.4701830011774921,-0.0003975231449859829,2.5208924378155517
76,1.5881355348716066,0.050242653890048415,-1.4693052352728075,-0.00022964168351429198,2.5199577648838556
77,1.588350938758035,0.05050053773149722,-1.4696270803147977,0.0007434585427678847,2.520616092736494
78,1.5879516057084357,0.050126185696118875,-1.4698251089888554,4.47658726999104e-05,2.5193852097194154
79,1.587810706078818,0.05032512724002121,-1.4684348392846795,0.00045207138795536387,2.5189177049781986
80,1.588147148704626,0.04988042286225703,-1.4693590050274958,-0.0005348681702137928,2.520030930316889
81,1.5877238395935758,0.049949226112940975,-1.469258433523726,-9.211774528205276e-06,2.518679521620777
82,1.5883566160056142,0.049843894994909245,-1.4688042062583975,1.417997845925471e-05,2.5207000283807255
83,1.5877430123138645,0.049888283042175866,-1.4700599148061253,0.00015302987488725818,2.5187464965385495
84,1.5882044187685553,0.05069300630295535,-1.4693335911970284,-1.2682378725204462e-05,2.5201311281022813
85,1.5879536045999372,0.050553818570814875,-1.4693145418654814,-0.0001293418685534114,2.5193484994484665
86,1.58765850041039,0.04982270023604159,-1.4692584747675137,-0.0005335749617408585,2.5184846446741607
87,1.5876755688718338,0.050700197839065764,-1.4692091434060623,0.0009022480732600237,2.5184506299869995
88,1.5879139985888597,0.050100455864431764,-1.468528196168175,0.0008846235826520467,2.5192683391100634
89,1.5880901071560487,0.050775647967265344,-1.4698850676005601,-0.00048729503769817174,2.519759609863416
90,1.5885408162426446,0.05123070275484273,-1.4698982525685405,-0.0006568902379875516,2.521145096933933
91,1.5878651498444138,0.05081236995697165,-1.4698619264719166,0.0004207342621770996,2.5190413373130247
92,1.5882729581551747,0.04926604479203836,-1.4701956124124735,0.00023143158860155786,2.5204915236254806
93,1.5886025302358957,0.050336339236773234,-1.4692964002122901,0.0003393011540493961,2.521432044021692
94,1.5878373526263325,0.05033739421025531,-1.4694958247618461,0.0003379359985354287,2.519001100391034
95,1.5881079838206704,0.049820065988803855,-1.4700537121443567,0.00010221021277166949,2.519912535810546
96,1.5880778730161165,0.050173687303863575,-1.469067369785056,0.00017808174385709746,2.5197815223835955
97,1.5876724303522536,0.05031335522446927,-1.4695867146009933,-0.0002106577308581791,2.5184797439960622
98,1.5879281959405824,0.05038737196497704,-1.4699371593057737,-0.0001759508554859632,2.5192845980677383
99,1.588243156512047,0.05118783904825541,-1.4698388978595462,-0.0006583824253473874,2.5202037714028593
100,1.587612420866319,0.05036285892301149,-1.4691571380875823,-0.0002852762765087267,2.5182841890680385
101,1.5877377656491538,0.050038333530893084,-1.4694488921425053,-0.0003875597806240369,2.5187148379533855
102,1.5882174666557458,0.05026910716873842,-1.4694893770904516,-0.001066593236664936,2.5202153817340682
103,1.5880312348303023,0.05087036543071083,-1.468340799555253,-0.00035553487265448336,2.519562972557024
104,1.5878183018081433,0.05058603017421972,-1.469627167555162,-7.883963417050545e-05,2.5189154979100996
105,1.5879430313772402,0.050536015773062666,-1.4698890948794492,7.784375043950557e-05,2.5193167157881073
106,1.587779091737862,0.05043741220124512,-1.4684115947240455,-0.00042424812627024806,2.518805983043829
107,1.588380545544404,0.050107583668741434,-1.4696760860685782,-2.1784747537323926e-05,2.520749696225971
108,1.5879297424641123,0.05013475515853501,-1.4690634143807475,-0.0006131082480066816,2.5193149068853047
109,1.588527850164341,0.05054943950436593,-1.46928647667972,-0.00046107136075431256,2.5211732453194604
110,1.588037175261476,0.05067855940602451,-1.468703779867604,-0.00026584701139211587,2.5196013221497484
111,1.5878426657926195,0.050691417312495136,-1.4688295323376481,-0.0008930891002275858,2.5189822044671444
112,1.5882874977710226,0.05040962217973774,-1.4701243257088263,-0.0003345159882728276,2.520423714477891
113,1.587657948995047,0.051001443648578934,-1.4700571049310867,-0.0007800837099463996,2.518364033237446
114,1.587924769352493,0.05064066082387665,-1.469564700370652,-0.00010049346837169603,2.5192481220000067
115,1.5878219813130958,0.05051200973361093,-1.469821353959876,-0.001114527650770812,2.5189346683558496
116,1.5883246705998466,0.05066804986418977,-1.469133932346518,-0.0011401722852805954,2.5205156880967783
117,1.5886789598113134,0.050660744275173114,-1.4695308133628053,-0.0007312956028976904,2.5216421439811705
118,1.5881347204395413,0.05097394160762959,-1.4692467587124105,-0.00018247442625068534,2.5198811502220324
119,1.587649746694768,0.05093492567407293,-1.469637189794198,-1.7610407097944906e-05,2.518344766659187
120,1.5879731649744542,0.05112542599206811,-1.4694459551061687,-0.0013287263282918149,2.519352501643288
121,1.5878579841319385,0.05052860246770237,-1.468079069362171,-0.0013008948695738885,2.5190473390000783
122,1.5878774420635573,0.05111319493356232,-1.4692244196665833,-0.00047070634373307384,2.51904971350372
123,1.587664086658443,0.05062803240752067,-1.4701123455833744,-0.0005706937033036503,2.5184214788964665
124,1.5876230773765598,0.0507378785109328,-1.4694743800869225,-0.0008642805944539273,2.5182801107429094
125,1.5884578841621328,0.05101000844144613,-1.4693071238359074,-7.616220696124866e-05,2.5209041563537924
126,1.5886048697159405,0.0512965606015712,-1.4693448462885947,-0.0004794769179511985,2.5213418759463653
127,1.5882115295797654,0.050942388448754226,-1.4695378661551557,-0.0006592780949484476,2.52012836860673
128,1.5882984372396995,0.051344333424694834,-1.4693822916529347,-0.0009560043989012095,2.520363346704591
129,1.5877331476475451,0.05098299783039864,-1.4695728857400796,-0.0005117539923660278,2.5186047289373326
130,1.5877662308570615,0.05166254064060257,-1.4691037367927593,-0.0005399943337775152,2.5186400369209796
131,1.5881411490408572,0.05110725064558058,-1.4689621117866618,-0.0003446024286840995,2.519887961719216
132,1.5879293369495275,0.05103117998556789,-1.4695147524636973,-0.0007836932732420787,2.5192229201433656
133,1.5880738001057266,0.05144014496035258,-1.4687975700749136,-0.0010900461242150186,2.5196398792961547
134,1.5880586089382747,0.051257345003776045,-1.4699101163632131,-0.0010759017745722698,2.5196103996349937
135,1.5880053930379792,0.051115918287979276,-1.4691342240597003,-0.0006556516814578159,2.519455841977243
136,1.5883121263043993,0.051673320141692514,-1.469237628612818,-0.001026082921141958,2.520372941263693
137,1.5875405480479532,0.050967847616876234,-1.470061097977345,-0.0019862464602993747,2.5179946425985937
138,1.5879825573328699,0.05158969486568302,-1.4700564293164418,-0.0008781951483643241,2.5193346417441167
139,1.5874529855064745,0.05111224627578066,-1.4690145781724515,-0.001442243722868665,2.5177018561264224
140,1.3984928455054344,0.050024497459227824,-1.4689481117061567,-0.00019724783846005188,1.9535182551677217
141,1.3984001443951426,0.04997152564417895,-1.470140511026565,-0.00015717860574764728,1.9532642460460583
142,1.3987151487643987,0.0501422509908135,-1.4699746743922082,-0.0003036684448023936,1.954128363108538
143,1.399190241894408,0.04972382133424827,-1.4694823992350834,-0.00039413602207125954,1.9554995830496478
144,1.398579701883077,0.049687018268161964,-1.4690670594643183,-0.0003177762785368472,1.9537948830869154
145,1.3985863623314163,0.05033838901800966,-1.468567281214252,-0.0003985757379537011,1.9537483541626346
146,1.3985685776059866,0.05010937032506331,-1.4698453383400876,0.0007950268160982345,1.9537216086797675
147,1.3986504230800696,0.05008645081282943,-1.4698689234973195,-0.0006098901697869848,1.9539528730648568
148,1.3985909653107909,0.04953112458249623,-1.4692993517567368,-7.32513290763052e-05,1.953841862033237
149,1.3986660045422898,0.04997019376795803,-1.4695724563081034,-0.00039572380387746525,1.954008098376282
150,1.39880942441011,0.05018473491222136,-1.4688429068765567,0.00038441444494799134,1.9543878709384845
151,1.3992222452500063,0.04986024468383167,-1.4691547727388194,0.00011022497702937584,1.9555755653229139
152,1.3988000848173723,0.04946495283799844,-1.4688650635119676,0.0005357953142957252,1.954433474030758
153,1.3984862523730461,0.049794411915710615,-1.4695523310771146,0.0007279755043643821,1.9535227817548202
154,1.3994194559987085,0.04960032487934246,-1.4689006782091472,-0.0007901706391569084,1.9561534098576243
155,1.398646680478499,0.0505458073958193,-1.4689367911985058,-0.0003920063384110647,1.9538961708844018
156,1.3987916472545596,0.050281898196050306,-1.4701158011773026,-8.432929362720314e-05,1.9543283686176114
157,1.3986648428135298,0.05015499895683505,-1.469667824493676,0.00038053002575673205,1.9539863423256643
158,1.399088473561182,0.05043840265322585,-1.4692927212087863,-0.0009298350351079344,1.955143189329653
159,1.3989235297753213,0.05056943499220286,-1.4689728202482097,-0.00014214473173750788,1.9546683813837629
160,1.3988308691227518,0.049855644442465576,-1.4703278876160266,-0.00016162960816526245,1.9544807992098743
161,1.3986936951931126,0.05043603015906813,-1.4692755570339975,0.00024323870536702654,1.954038789960485
162,1.3987103669857195,0.05022632479111594,-1.4694774882817836,-0.0002624134414855434,1.9541065454079598
163,1.3984848193139119,0.0501436692820995,-1.4694261110829112,-0.0009254517048525934,1.9534838646682158
164,1.3982043053750641,0.049910237106360875,-1.4707456512106436,-0.0003833071756759822,1.9527226172614673
165,1.3991352869575662,0.0512872945391314,-1.4687929516967506,-0.0003247253048779025,1.9551878350187042
166,1.3983615098349813,0.0500529386041664,-1.4699780556356088,9.84872495527069e-06,1.953148036916281
167,1.398413244740916,0.05035429601677527,-1.469847397743104,-0.0006371206594419686,1.9532624833012033
168,1.3989591578059362,0.0503552249965901,-1.4695392621304157,6.189712104432393e-05,1.9547896983139814
169,1.3987523991229511,0.050147680662326985,-1.4692419863706627,-0.00012825966191190626,1.954232037891964
170,1.398315749424415,0.05048102705100131,-1.469960827861737,3.145644460816973e-05,1.952977001509119
171,1.3987110079095266,0.050481252357192155,-1.4693209868585813,-0.001177921894810727,1.95408266228897
172,1.398483626209758,0.05031584075441362,-1.4691424368617032,0.00037068179105130414,1.9534632288127687
173,1.3987790403787441,0.05074019817300263,-1.4699211051001522,-0.0018087041922552477,1.9542467916087987
174,1.398917617967021,0.05035116757215019,-1.468726504815041,-0.0007096143775291787,1.9546738694327233
175,1.398475455294439,0.05037427265484959,-1.4690263103831225,-0.0008649614593837147,1.9534344880738903
176,1.3987143207321981,0.05061414624985083,-1.4692684467425219,-0.001223050354622882,1.954078494193169
177,1.399289205327531,0.049794771889076474,-1.4690596062935841,-0.0006734198080741745,1.955769502232983
178,1.3983139362897423,0.050243937543194304,-1.4687760375251298,-0.0013125945470232388,1.952995813971592
179,1.3991797904216572,0.05047014856379883,-1.4688053699963137,-0.00022353215306645808,1.9553955457736745
180,1.3979701368614579,0.05051028482681873,-1.468372801681977,-0.00038903039900583364,1.9520074968482992
181,1.3992812133267372,0.05023721594966088,-1.468887983953251,-0.00023942050334151233,1.9557028693631933
182,1.3990498404674736,0.05047756926914332,-1.4689370604657073,-0.0007262668376715118,1.9550311223727974
183,1.3988107220896195,0.050719250268539275,-1.4687538453230176,0.000208124532993046,1.9543375604818187
184,1.3989814536965377,0.05056289698791784,-1.468873763868446,-0.0006880115916057682,1.9548311280817567
185,1.398582732515323,0.05044157829411951,-1.4696893774460045,-0.00019926215390661105,1.9537277990321935
186,1.398508693760201,0.05078570538874762,-1.4702550657498052,0.0002499495472915107,1.95348584127814
187,1.3988335283572764,0.05065431563837302,-1.46935929744136,-0.0003154926095362125,1.9544079555535623
188,1.3987601738028483,0.05053692546012349,-1.4695755250984943,-0.0006318884530317906,1.9542145945682636
189,1.3984409081788463,0.05085745729440444,-1.469438365124852,-0.0008397390748378632,1.9532889312958701
190,1.398528095128502,0.050375171465029955,-1.4695319594717653,-0.0012007312991740634,1.9535816492860478
191,1.3987178302447794,0.05063492419319333,-1.468963042631486,-0.0013022520802613829,1.9540862090107989
192,1.397969291316415,0.05104648607389197,-1.4693522672173702,-0.0008733574673287755,1.9519506709516152
193,1.398511624908883,0.05062852402376351,-1.469383986329103,-0.000170830894738235,1.9535099831345724
194,1.3991704212313567,0.050545277662144714,-1.4685805958117348,-0.0013505228040900812,1.9553617341727298
195,1.3990993219183772,0.050491326330112746,-1.467961665796196,-0.0014948901353872585,1.9551682065518527
196,1.3988699419107677,0.05074316971709131,-1.4684910970422322,-0.0007349685020228651,1.9545008316357964
197,1.3992697284181574,0.051164815425839866,-1.4695257069798593,-0.0014204965330434807,1.9555766523829377
198,1.398932302088557,0.05042878306876847,-1.4689841216377553,-0.0016110311711277144,1.9547071353758538
199,1.3988546393594794,0.05064259770099967,-1.4692936288402545,-0.0007574362504245736,1.9544682119010321
200,1.398557668537308,0.05053494644316719,-1.4688878444307927,-0.0008482514224305437,1.9536482538653615
201,1.3988583094922316,0.050600436203285026,-1.4689060808574668,-0.0010000798043206503,1.9544827502115956
202,1.39947183451471,0.05104717006051863,-1.4691335412220405,-0.0005843155360575389,1.9561543904065155
203,1.3983606086162916,0.05161283528038116,-1.468151706946811,-0.0011030960647859143,1.9529869086862972
204,1.3986625432558488,0.05169279077449007,-1.4692424129848594,-0.0019353953151241413,1.9538232691058939
205,1.3988817613358089,0.05163304684033011,-1.4681970745783155,-0.0025448094100798415,1.954442790114112
206,1.3983216214977847,0.05110719576169098,-1.4696303225186471,-0.0017602098745774025,1.952929806441333
207,1.3985192855752524,0.05168846889160465,-1.468942920930202,-0.0021903016135069466,1.9534229492594166
208,1.3980066029646918,0.05162387187496385,-1.469388394360662,-0.001047561560908193,1.9519957185128722
209,1.3981840174362532,0.051328934704917215,-1.4689777744227013,-0.0014721286396169756,1.9525222320752715
210,1.2096052385423233,0.049999068097370425,-1.4691618677537581,-0.0001532403992174755,1.4608232494489928
211,1.209170679547056,0.0500408058997997,-1.4682953618951489,-0.000481676101877099,1.4597678443381237
212,1.2092612481020633,0.05001303353280899,-1.4696729563903517,-0.0010944173496807974,1.4599896840351831
213,1.2092612119888508,0.04997219939977583,-1.4683852878161374,0.0008458164474871306,1.459993679992658
214,1.2095366843201905,0.05008841515308368,-1.469668900189316,0.0002276291180342697,1.4606484431956461
215,1.2093998851720864,0.050697266457366386,-1.4676066976701019,-0.00030129988884030213,1.4602561233493139
216,1.2092502607646705,0.05026937169893627,-1.4681912345485055,-0.0004875759399725509,1.4599373984428758
217,1.2096297963736597,0.05018334080326198,-1.4687738744196828,0.0006495156386178705,1.4608642047307965
218,1.2096325025270962,0.05031471023651225,-1.4698535756869575,0.0005012143901517544,1.4608575484412372
219,1.209976706994363,0.050154849564700205,-1.468429019726456,-0.000508302145439498,1.461706553509835
220,1.2095930615126296,0.050302800621262744,-1.4691167213288177,-0.000748306445212317,1.4607633185439368
221,1.2098019912721756,0.049650577158945414,-1.4687354393066447,8.538408881195067e-05,1.4613340637797367
222,1.2098424234418281,0.05024757387787844,-1.4677529724570655,-0.00036777779247530013,1.461372261047568
223,1.2089274305136872,0.050367220553971935,-1.4685409423751892,-4.798730653833346e-05,1.4591467938472023
224,1.2100014173307942,0.049970856302531654,-1.4687601690799041,-0.0007485290054724257,1.461784783988312
225,1.208951477054195,0.049974195563269,-1.4691589722646794,0.0008275164673609342,1.4592443840673002
226,1.209101251731466,0.050004157132593575,-1.4702522458858,0.0005477955724038484,1.4596035954750828
227,1.2098237582656988,0.05044295599723611,-1.469119037384913,0.0003452459434497136,1.4613074165073925
228,1.2090764272794778,0.050068521089644644,-1.4682334428804265,-7.287193449628691e-05,1.4595371163507005
229,1.208980093365814,0.05000776510835965,-1.4685167090730467,-0.0006783431277950653,1.4593102280392505
230,1.2095068919368848,0.050652078923368794,-1.469827284813301,-0.00034473449879121614,1.4605195746244506
231,1.2093466272422897,0.049969336215896894,-1.4694388373517602,-0.00045968597592146044,1.4602005774012408
232,1.2091341204434811,0.050171704011601315,-1.468809512916303,-0.0004253500140519931,1.4596663032589876
233,1.2090871087101152,0.050611845623326476,-1.4690418986483773,0.00010460164620975244,1.4595082401585595
234,1.2089882795373805,0.0500063014184763,-1.4684372589476273,0.0002561129184450886,1.4593301707671855
235,1.2097388111511775,0.050145489433265814,-1.468479582181667,0.00019618964398769885,1.4611317819081837
236,1.209549379789337,0.050242373136068705,-1.4692239360064892,-0.00030373725527444817,1.460663709765935
237,1.2092719484000956,0.04972023026681141,-1.469718003585741,-0.0005253806686639864,1.4600447720111622
238,1.2094158616046478,0.04995077900802155,-1.4688051270500693,0.0001792420947948901,1.4603699137891457
239,1.2093078685927172,0.05042286102708779,-1.4701816542230364,-0.0008016453054288828,1.4600612862635873
240,1.209434303030515,0.050134654806359126,-1.4680156196716136,-0.00037271320044562396,1.4603961207451883
241,1.2095784711575734,0.0500269123372184,-1.4698612391912904,0.00040085554675935376,1.4607557008347842
242,1.2093884793057061,0.0497698367497333,-1.4692411071838563,-3.9576673935318185e-05,1.460321719155881
243,1.2088978425161925,0.05023862213905821,-1.4688683166412597,4.2319870802220567e-05,1.4590881858366842
244,1.2092463887135363,0.05010599814999823,-1.469106939757456,-0.0008308566208756399,1.459944433439344
245,1.20986954301045,0.05009578255262074,-1.468631277154654,-0.00018828584360324423,1.4614531237142714
246,1.209240804276914,0.050589850879409266,-1.4685503610365647,0.0001270282450301997,1.459882197992399
247,1.2096682146869777,0.05043628873444711,-1.4685878734551754,-0.0011072377061732528,1.4609317067926646
248,1.2095045136622233,0.05058707123470742,-1.4690090559310942,0.00010188189426954941,1.4605204029751901
249,1.209537601925075,0.05041463743147578,-1.4684666769796675,0.0009243594328490368,1.4606178728834995
250,1.2093245240145245,0.050575156050784914,-1.4679284264269619,6.6444399866369e-05,1.460086191151026
251,1.210050528885865,0.05055656825773719,-1.4689664448944224,-0.0001614481875880804,1.4618447637100946
252,1.2098020406440617,0.05002531905132329,-1.4689095938415726,0.0013798315926752767,1.4612968259605492
253,1.2097609456749612,0.050621825955182324,-1.4698694223860613,-0.0006013052947633843,1.4611373379087835
254,1.209271387421283,0.05078817290740371,-1.4684231916767507,-0.0001141152145276246,1.4599360647801802
255,1.2096145492518855,0.05010195299996327,-1.4689913490033812,-0.0006719140289676218,1.460835476710585
256,1.2088886208241951,0.050346521789862285,-1.4683350097872148,-0.0011060894532755599,1.4590550326056728
257,1.2094658134762855,0.04993483845680499,-1.469789976496144,-0.0002523079471709673,1.4604923486335468
258,1.2098032132880223,0.04984244036728252,-1.4686667063656789,-0.0004649978614249877,1.4613179295565806
259,1.2095491643718352,0.05089159084523819,-1.4681911996297308,-0.0008805103849948198,1.4605975226098677
260,1.2091014071849953,0.05074262870719376,-1.4686470062831891,-0.0004077078921100106,1.459529563718566
261,1.2090762609766965,0.05061237472699992,-1.4691442677539748,-0.00042374409368846957,1.4594819517998263
262,1.2088653455505987,0.0504063291386911,-1.4684271238802182,-0.00035361444397999245,1.4589927253538493
263,1.2093844072278768,0.05110960527102107,-1.4695622681544813,-5.3120313227802446e-05,1.4601766969206618
264,1.2093395518955723,0.050841691732506716,-1.4704567724714994,-0.0010267638595975468,1.4600955084757596
265,1.2091810258334341,0.05041593581355314,-1.4686509082796455,-0.001326093521431866,1.4597551794225654
266,1.2089058025700565,0.05122828506163483,-1.4677126097229571,-0.0012175044553942756,1.4590070037380825
267,1.2095775081950582,0.05099396260347597,-1.4683566458732114,-0.0013360303947020096,1.4606556668030628
268,1.209297142329189,0.050546985263522505,-1.4680462492265562,-0.0005047948503206843,1.4600228061665177
269,1.209797694046969,0.05081777116000253,-1.4687213125577832,-0.0015368350245920557,1.4612063845756855
270,1.2090128105783862,0.050376347804670464,-1.4681702618315684,-0.0007692651369886462,1.4593523433211084
271,1.2090284270675895,0.051155896845085314,-1.4680619759693745,-0.00045882668710534535,1.4593109502192323
272,1.2096445482475175,0.050729612079864775,-1.4689924538309433,-0.0010622091155091623,1.4608447653401864
273,1.2097130731496162,0.051278052506484255,-1.4684527113344943,-0.0015497117032881287,1.4609546198672265
274,1.2093512331686926,0.05128811739622264,-1.468659405771821,-0.0009950742965362566,1.460078166378633
275,1.2093325662318337,0.050980663584802154,-1.4686857022776745,-0.0025722969494229252,1.4600644582140094
276,1.209273303596775,0.050603104832793934,-1.4680432406587618,-0.0007442861869273049,1.459959466281426
277,1.209548789367498,0.051349838719383416,-1.4685783524793394,-0.0017302603083673468,1.4605497576892166
278,1.2086194863616722,0.05120585429298673,-1.4685912132312742,-0.0017056652018421414,1.4583170405161372
279,1.2089219943773126,0.05142916863498864,-1.468692246716587,-0.0014916384966854684,1.4590255328054684
280,1.0201995443203455,0.05035685068409288,-1.468864330883781,0.0008144937975493932,1.0383980553957426
281,1.0201149004297616,0.049709865312461764,-1.4667363035544967,-0.0001307437826193404,1.03829008376443
282,1.020342407359422,0.04989467166575118,-1.467773743081798,7.108705555817597e-05,1.0387359488172645
283,1.0200390969935667,0.05016821783916902,-1.4683427745353637,-0.0007012338345263309,1.0380896292397368
