2107,2675,942
2109,2636,944
2111,2849,1089
2118,2821,1075
2120,3044,982
2117,2659,948
2111,2632,946
2113,2797,1002
2120,2797,999
2119,2856,1104
2288,2884,954
2124,2626,943
2114,2759,1021
2120,2825,998
2117,2778,1181
2302,2860,962
2117,2628,904
2113,2773,1028
2120,2803,1005
2121,2778,1140
2299,2863,966
2120,2663,946
2113,2779,1034
2120,2804,998
2118,2790,1154
2296,2874,966
2121,2646,947
2112,2782,1029
2121,2795,997
2120,2835,1135
2286,2862,966
2119,2623,947
2112,2780,1021
2120,2801,999
2121,3240,1011
2122,2652,944
2114,2630,964
2113,2816,997
2123,2820,1025
2124,3112,1089
2133,2718,944
2113,2641,963
2114,2771,1017
2120,2788,1019
2120,2813,1036
2129,3075,984
2122,2658,948
2114,2637,1049
2126,2811,1092
2120,2771,1110
2122,3052,997
2121,2640,943
2118,2650,957
2118,2813,1091
2121,2796,1108
2123,3098,1002
2120,2654,945
2113,2633,958
2112,2778,1018
2121,2797,1018
2147,2836,1045
2132,3014,980
2123,2646,948
2117,2797,1035
2122,2785,982
2123,3214,1004
2126,2648,948
2115,2645,1003
2112,2768,1011
2116,2784,1020
2118,2853,1037
2188,3034,985
2125,2637,942
2116,2643,1045
2122,2815,1074
2121,3242,1002
2125,2646,945
2115,2638,959
2120,2774,1011
2120,2784,1022
2118,2836,1027
2125,3067,979
2122,2660,947
2112,2642,1045
2117,2820,1067
2121,2835,1101
2121,3060,996
2118,2636,950
2115,2631,960
2117,2815,1008
2167,2829,1028
2169,3120,1044
2120,2644,959
2111,2637,946
2112,2781,1037
2120,2829,978
2127,2805,1044
2122,3046,991
2124,2627,951
2138,2654,958
2121,2816,1101
