2156,80,28,828
2108,88,103,1025
2166,78,35,801
2112,80,40,951
2116,115,24,732
2108,93,30,719
2110,87,44,4599
2108,83,24,937
2107,81,26,752
2109,80,26,752
2109,80,28,730
2111,79,35,716
2108,76,42,771
2113,81,27,774
2168,98,36,1891
2110,99,50,911
2120,94,44,787
2116,148,23,853
2116,92,29,1927
2116,120,39,685
2104,98,54,650
2108,94,43,766
2108,94,30,738
2112,93,49,674
2109,90,25,708
2110,83,28,699
2107,89,43,839
2109,97,40,1725
2112,97,25,788
2108,96,25,907
2110,96,48,895
2169,96,106,886
2113,92,25,1278
2113,124,25,708
2104,99,28,3030
2102,94,59,871
2109,97,32,685
2102,92,30,963
2108,96,34,691
2103,89,56,665
2106,89,29,781
2107,98,27,748
2162,98,29,733
2108,96,30,959
2166,93,25,713
2112,102,38,785
2175,93,30,1209
2110,124,28,709
2105,97,45,746
2101,96,30,742
2111,103,33,654
2102,82,35,788
2105,103,32,883
2162,86,28,856
2107,101,28,800
2168,81,27,832
2108,107,56,1057
2177,90,30,1242
2116,116,25,734
2105,95,30,731
2105,86,66,713
2105,88,25,716
2106,84,51,703
2107,81,36,817
2109,92,27,670
2108,75,25,739
2112,98,40,798
2159,87,34,742
2110,99,25,948
2172,83,77,896
2113,103,35,745
2181,88,35,1038
2114,112,30,665
2104,93,25,664
2110,89,37,712
2106,83,67,979
2103,81,27,881
2110,78,29,1118
2107,92,25,716
2108,77,27,744
2112,99,27,754
2110,91,28,753
2117,98,50,749
2167,84,31,753
2110,106,31,3146
2119,88,28,1166
2116,120,46,775
2104,99,56,942
2105,84,107,753
2105,88,28,894
2107,95,26,715
2106,81,61,863
2110,103,33,730
2164,87,27,785
2109,100,27,986
2112,81,83,799
2113,101,90,959
2114,395,32,908
2109,107,44,881
2105,91,51,738
2106,80,37,694
2111,82,86,726
2107,94,31,736
2111,78,35,681
2108,91,50,796
2110,89,33,822
2164,97,25,962
2112,87,30,1080
2162,100,33,792
2112,87,27,745
2178,96,67,958
2117,112,29,670
2105,90,27,834
2126,140,44,772
2121,94,33,698
2107,81,103,1155
2108,87,30,1032
2108,93,27,798
2111,80,28,766
2163,100,65,868
2110,88,28,867
2165,100,153,929
2113,87,27,788
2170,96,40,4457
2116,114,28,789
2106,99,104,737
2108,83,28,685
2105,99,28,668
2109,81,108,808
2109,92,104,763
2105,77,39,906
2109,96,37,1231
2112,148,31,1486
2110,98,36,886
2108,84,34,807
2113,96,28,792
2114,89,54,1018
2112,116,33,663
2106,101,24,1023
2108,86,29,721
2107,95,67,1418
2108,87,26,822
2109,94,25,652
2107,78,26,720
2111,98,49,884
2109,75,27,840
2107,93,86,782
2110,79,32,1202
2166,101,30,792
2112,81,111,847
2165,99,243,1098
2112,79,31,926
2173,98,24,1075
2115,116,42,1249
2106,102,34,885
2105,89,41,661
2106,96,90,806
2108,82,42,718
2107,95,32,715
2108,78,28,746
2113,99,52,812
2158,85,29,816
2111,99,64,865
2168,81,24,1499
2112,104,34,896
2112,88,47,1029
2113,115,24,875
2106,94,28,690
2106,88,33,755
2104,82,28,685
2107,83,136,993
2109,80,27,789
2108,92,37,866
2110,80,68,933
2114,153,31,734
2111,88,30,771
2165,97,38,890
2111,86,31,839
2161,97,60,1048
2115,117,38,858
2106,93,34,780
2107,97,33,750
2106,93,30,826
2107,80,26,675
2110,96,63,747
2107,77,107,811
2109,96,29,656
2109,76,26,808
2115,90,25,715
2114,86,154,905
2164,101,26,1103
2115,81,84,907
2114,153,30,742
2113,80,27,793
2169,98,32,959
2117,119,40,674
2106,101,26,1373
2109,91,25,1021
2108,94,26,725
2109,82,30,728
2109,96,34,1018
2108,75,26,748
2111,90,31,759
2110,81,37,798
2168,99,29,1547
2111,88,40,795
2111,95,30,819
2112,86,30,884
2115,95,27,987
2113,118,112,759
2104,103,25,788
2106,119,26,1039
2107,95,47,756
2104,83,29,978
2108,94,91,761
2107,76,33,816
2110,96,25,804
2165,87,32,1812
2108,98,26,868
2114,83,25,887
2162,100,26,844
2134,88,28,1051
2115,116,26,875
2107,95,27,749
2106,88,38,721
2112,89,28,956
2106,83,41,799
2110,79,30,979
2107,92,30,867
2111,75,57,1029
2112,103,112,1160
2166,81,26,757
2110,98,161,1014
2111,146,35,946
2111,105,41,1381
2112,83,28,1028
2113,115,37,874
2105,94,26,865
2106,88,136,1158
2106,88,28,4235
2104,83,25,1191
2107,85,29,740
2106,92,41,842
2109,82,28,828
2156,101,81,874
2112,87,35,3915
2109,100,73,941
2165,85,29,1282
2114,97,37,1026
2114,119,23,853
2105,97,91,950
2105,89,28,2946
2112,98,28,4025
2106,80,27,872
2107,96,25,734
2106,77,33,1446
2110,99,39,2037
2110,88,24,809
2165,99,30,892
2111,85,25,808
2164,97,38,4421
2116,119,32,1109
2105,93,45,5081
2105,87,65,970
2112,105,56,842
2102,81,31,1291
2103,78,46,992
2104,75,79,769
2104,73,26,754
2105,77,27,4235
2108,97,25,882
2108,75,58,919
2104,77,179,1608
2108,89,25,818
2165,81,32,912
2110,89,25,902
2164,81,53,819
2109,92,54,1085
2140,96,27,1123
2110,118,28,670
2101,101,35,907
2102,95,32,878
2103,91,34,675
2104,94,27,725
2107,95,27,665
2106,92,51,857
2108,95,36,1460
2162,100,30,858
2110,98,30,820
2161,97,55,1128
2110,97,47,854
2161,94,31,1736
2109,120,28,1326
2104,99,25,701
2110,95,80,772
2106,93,31,984
2103,95,55,1454
2104,94,35,743
2104,87,86,1234
2107,97,51,1209
2108,100,27,2036
2158,98,55,1129
2104,95,24,756
2163,99,67,1163
2111,116,57,895
2101,94,26,831
2101,94,24,992
2102,98,32,1280
2106,84,62,788
2108,95,24,798
2106,77,29,840
2112,100,26,727
2174,87,143,883
2111,100,27,1241
2157,86,26,862
2113,106,29,1301
2179,84,30,1168
