2092,288,755
2094,285,718
2093,290,741
2094,300,1890
2097,301,836
2095,297,784
2098,302,824
2097,304,743
2095,311,798
2097,304,738
2098,301,766
2224,466,736
2102,302,773
2096,291,744
2096,288,798
2094,286,721
2102,287,814
2098,305,770
2099,303,767
2098,301,782
2100,301,751
2100,309,1520
2099,302,798
2098,305,800
2099,305,869
2106,311,745
2096,292,729
2100,283,736
2097,289,735
2105,285,726
2097,292,815
2097,299,774
2110,301,825
2099,301,766
2099,302,780
2098,298,825
2100,298,797
2101,303,882
2098,299,1027
2107,321,774
2097,290,742
2097,290,722
2097,285,737
2097,298,714
2096,291,745
2101,304,788
2100,309,1537
2100,303,829
2101,302,776
2101,305,762
2100,292,1349
2098,304,767
2101,299,1090
2104,314,2014
2098,293,733
2097,295,729
2097,295,705
2096,297,736
2098,293,807
2098,288,966
2099,302,784
2100,303,799
2100,305,765
2100,304,1478
2101,302,831
2098,302,781
2101,307,830
2101,297,1099
2107,316,758
2098,296,718
2097,283,803
2097,289,1536
2094,295,767
2097,296,817
2099,314,770
2098,299,787
2100,301,1592
2101,303,772
2099,298,764
2102,306,807
2099,312,786
2098,301,1045
2106,311,820
2097,302,765
2097,295,721
2095,292,753
2096,295,732
2097,298,803
2098,309,787
2099,306,826
2098,310,782
2100,302,793
2097,302,803
2099,293,812
2100,305,834
2100,298,1043
2107,321,1280
2096,291,695
2098,289,724
2095,289,790
2100,294,774
