2110,106,19,414
2101,109,20,335
2101,110,19,330
2103,107,20,333
2104,105,19,333
2110,108,20,323
2104,109,20,336
2097,106,20,334
2099,110,19,323
2101,108,19,333
2100,111,19,332
2103,106,21,334
2104,108,19,340
2097,109,20,323
2107,108,19,333
2099,109,20,333
2103,107,20,332
2102,108,20,335
2102,109,20,324
2097,107,20,337
2103,112,20,338
2097,106,19,334
2103,108,20,334
2116,106,20,320
2104,109,19,334
2105,107,19,333
2107,110,19,327
2099,117,20,352
2108,111,20,355
2107,108,19,356
2099,108,19,358
2113,109,20,342
2109,108,19,358
2106,105,19,351
2108,107,21,345
2100,111,19,362
2106,116,20,359
2101,106,22,356
2106,112,19,354
2116,107,19,345
2108,107,20,356
2104,109,20,355
2106,108,19,334
2107,108,20,356
2103,109,19,469
2171,107,20,384
2103,106,21,344
2104,110,20,336
2103,108,19,323
2102,110,20,337
2102,109,19,333
2104,108,20,334
2101,108,19,333
2104,107,20,326
2103,109,19,335
2102,105,19,330
2108,106,19,331
2096,107,21,340
2106,108,20,325
2117,111,19,333
2106,110,19,335
2102,110,19,333
2104,106,20,333
2118,108,21,323
2103,109,19,337
2102,105,20,332
2101,105,20,324
2101,107,20,339
2103,108,21,331
2105,108,19,332
2101,107,20,332
2113,107,20,324
2098,109,20,337
2104,105,19,331
2100,105,20,327
2104,105,19,335
2111,107,19,351
2099,108,21,353
2100,108,20,356
2117,108,19,339
2103,107,19,357
2104,107,19,351
2098,108,19,341
2103,105,21,352
2100,113,20,356
2103,107,20,368
2101,109,20,361
2120,110,20,352
2103,108,23,356
2160,105,20,352
2106,108,19,337
2116,105,20,401
2110,110,19,350
2115,104,20,406
2107,107,19,344
2121,102,20,753
2115,105,21,363
2099,108,20,341
2105,107,19,329
2094,110,19,338
2110,108,20,324
2105,108,19,331
2104,107,19,330
2105,109,21,326
2097,110,20,331
2100,115,19,338
2108,106,20,333
2105,108,19,335
2110,110,20,322
2098,107,19,333
2106,106,20,333
2107,106,19,322
2097,110,19,332
2106,107,21,332
2098,111,19,333
2103,107,20,332
2113,106,19,321
2107,105,19,331
2113,108,20,332
2108,108,19,332
2104,107,19,335
2108,107,21,320
2104,108,19,332
2104,107,19,331
2105,106,20,321
2101,110,19,335
2118,111,19,332
2104,107,20,334
2098,109,20,347
2105,107,19,343
2105,105,20,351
2108,109,20,357
2106,107,19,352
2102,111,19,354
2106,108,19,338
2108,106,19,349
2103,110,20,349
2104,108,19,355
2101,110,20,363
2118,108,20,346
2109,108,21,359
2097,109,19,351
2109,108,20,340
2166,107,21,343
2108,107,20,352
2102,103,20,403
2115,107,19,356
2116,105,20,650
2116,106,21,362
2105,111,20,339
2103,108,19,333
2102,110,20,333
2117,107,19,319
2094,108,19,334
