2161,139,249
2098,102,187
2099,90,1106
2097,89,167
2099,87,425
2097,86,798
2098,82,167
2100,112,226
2096,94,170
2097,84,177
2098,84,187
2098,86,580
2099,84,169
2095,86,223
2201,310,166
2094,96,1351
2089,85,143
2084,87,155
2085,97,1149
2084,82,143
2082,78,179
2084,79,154
2095,78,183
2083,86,180
2083,79,179
2083,78,181
2083,82,181
2082,79,170
2082,79,258
2084,84,1054
2083,80,168
2082,77,178
2149,93,165
2083,79,176
2083,77,181
2083,81,144
2082,79,1033
2083,78,144
2085,82,158
2082,79,153
2081,85,159
2084,82,154
2092,77,163
2098,79,1394
2083,79,157
2083,77,177
2085,82,142
2083,81,213
2085,78,156
2083,78,218
2084,80,184
2084,80,189
2085,79,146
2086,80,140
2084,82,182
2082,85,207
2084,79,174
2084,77,137
2085,79,174
2083,78,172
2086,77,175
2083,82,1231
2082,82,170
2085,77,152
2097,81,145
2108,98,197
2085,80,184
2084,79,194
2085,79,151
2085,79,186
2084,80,147
2085,78,140
2084,79,180
2084,81,143
2084,84,189
2095,77,175
2084,82,176
2083,79,139
2084,82,164
2083,105,194
2085,92,170
2084,83,189
2084,79,153
2082,81,180
2085,84,140
2084,93,164
2082,79,894
2085,80,150
2083,78,154
2083,78,160
2085,81,164
2083,82,143
2084,79,139
2084,80,152
2085,79,144
2084,78,187
2085,90,170
2082,127,147
2084,80,160
2084,81,146
2083,78,142
2111,134,244
2096,95,175
2088,84,155
2086,86,157
2085,85,181
2088,83,159
2086,83,147
2084,81,178
2086,81,147
2085,79,136
2085,83,174
2088,79,259
2090,81,179
2084,81,167
2085,89,142
2084,80,175
2084,81,175
2086,80,180
2088,165,1246
2084,82,140
2084,82,141
2086,83,133
2086,79,138
2085,82,126
2084,81,177
2086,78,1074
2084,82,190
2086,81,168
2086,79,159
2086,79,191
2085,82,163
2087,81,181
2084,79,180
2086,82,173
2086,78,186
2088,88,169
2089,87,186
2091,96,192
2089,86,199
2088,83,197
2087,85,199
2088,86,196
2089,87,197
2088,87,384
2087,86,163
2089,84,188
2352,113,181
2087,97,135
2100,85,169
2086,85,159
2085,87,887
2088,83,165
2086,82,193
2087,79,172
2094,81,183
2086,80,181
2087,82,170
2088,80,1139
2087,83,150
2087,80,147
2086,82,137
2086,79,137
2089,80,148
2087,82,173
2087,82,180
2086,94,157
2086,82,176
2087,85,175
2099,85,199
2099,87,167
2103,85,179
2100,99,173
2101,84,173
2098,88,181
2102,84,176
2103,83,175
2099,85,177
2098,87,148
2102,84,173
2101,109,181
2100,85,246
2101,86,185
2102,87,168
2102,85,177
2495,116,173
2089,91,139
2083,86,165
2084,85,210
2083,98,156
2083,84,1277
2084,82,159
2083,85,170
2083,85,181
2084,82,584
2083,87,167
2084,83,186
2083,84,156
2085,84,138
2083,81,157
2084,83,142
2084,85,153
2084,82,163
2083,82,191
2084,108,153
2084,81,154
2083,86,155
2095,86,905
2098,86,196
2101,87,172
2098,87,179
2098,85,176
2099,86,163
2098,86,174
2100,83,175
2099,85,169
2099,85,177
2096,86,177
2097,88,195
2098,84,170
2098,89,1204
2101,85,148
2101,87,924
2187,278,170
2099,90,140
2083,85,174
2084,84,202
2085,86,178
2084,82,171
2083,82,1637
2085,84,134
2083,103,141
2084,127,192
2086,81,183
2083,84,155
2084,82,184
2086,80,139
2084,83,326
2083,83,146
2086,81,144
2083,79,210
2084,80,184
2085,81,130
2084,82,146
2105,79,195
2083,82,178
2084,84,162
2085,79,1205
2083,82,147
2084,84,201
2082,81,516
2085,84,135
2087,80,144
2085,82,154
2083,80,154
2084,80,138
2084,80,151
2084,83,147
2085,82,136
2084,81,141
2085,77,206
2084,81,160
2082,83,158
2086,84,894
2082,82,150
2084,82,145
2085,81,129
2086,81,147
2084,76,187
2086,79,145
2084,79,146
2084,81,135
2086,79,363
2082,80,146
2095,78,166
2085,78,179
2082,81,1207
2084,81,160
2084,79,151
2084,79,1222
2083,84,170
2085,81,161
2083,83,149
2085,80,162
2083,82,148
2084,81,135
2086,80,159
2085,80,148
2084,84,172
2085,80,159
2085,80,203
2086,81,175
2084,80,151
2085,81,159
2085,81,138
2086,80,149
2085,83,180
2087,82,150
2084,80,148
2085,85,147
2105,77,1352
2094,89,132
2086,79,170
2085,84,146
2084,79,181
2086,80,153
2084,82,153
2085,83,172
2085,78,162
2085,84,155
2085,81,172
2088,125,150
2087,121,170
2088,126,188
2088,125,168
2088,125,160
2089,113,167
2086,115,182
2087,112,831
2087,115,154
2088,119,158
2088,115,440
2089,115,157
2087,112,147
2089,118,161
2086,257,1354
2094,107,245
2086,90,151
2084,86,182
2087,82,185
2085,86,204
2085,85,175
2086,83,182
2086,80,138
2085,81,176
2087,79,152
2086,81,169
2085,80,210
2086,80,136
2086,80,189
2086,83,143
2086,78,180
2085,81,157
2086,79,179
2087,79,155
2085,82,138
2085,81,145
2086,90,163
2099,88,164
2098,84,199
2099,86,180
2099,86,177
2098,86,148
2101,84,219
2100,83,135
2101,85,171
2095,84,173
2098,85,975
2097,85,150
2101,85,1265
2099,88,159
2100,84,156
2102,84,265
2100,85,188
2409,118,1456
2090,90,151
2082,96,146
2082,84,185
2082,81,159
2082,81,156
2082,80,137
2081,80,144
2081,82,170
2082,83,190
2083,78,173
2082,79,514
2081,81,154
2085,80,179
2079,82,144
2090,80,149
2084,80,151
2080,80,154
2083,85,1589
2083,78,159
2082,88,144
2135,87,166
2136,85,192
2143,84,157
2087,135,171
2084,136,195
2085,136,168
2085,138,149
2087,136,157
2084,137,166
2087,209,174
2085,257,297
2093,121,169
2085,86,151
2083,84,152
2082,83,183
2084,86,146
2084,83,154
2083,81,152
2085,79,556
2083,79,143
2082,81,173
2084,77,148
2084,80,630
2083,82,130
2084,81,146
2082,78,154
2084,81,175
2084,80,142
2084,79,182
2083,79,418
2086,77,142
2082,78,619
2083,77,147
2085,78,147
2083,80,177
2084,82,175
2084,80,1376
2085,84,172
2082,78,148
2091,79,141
2083,81,184
2084,83,174
2084,79,181
2084,82,173
2082,81,907
2085,80,151
2090,78,142
2084,81,175
2084,104,148
2083,81,176
2084,78,176
2084,80,134
2085,82,175
2084,82,147
2084,80,187
2085,82,181
2084,81,173
2084,78,1350
2088,80,142
2084,80,178
2092,80,164
2085,83,1197
2085,80,175
2084,78,171
2083,81,149
2085,81,176
2084,80,170
2083,78,158
2084,80,179
2082,78,172
2082,80,229
2084,80,172
2082,80,207
2084,80,137
2083,79,365
2084,86,144
2084,80,194
2085,83,161
2084,87,187
2085,79,558
2084,83,144
2084,79,146
2099,94,148
2085,81,203
2083,77,149
2084,81,178
2083,78,165
2085,78,705
2084,82,148
2084,83,151
2083,79,158
2083,81,148
2083,80,158
2085,78,145
2085,81,136
2085,76,157
2085,81,158
2087,80,349
2085,80,196
2084,80,156
2087,85,992
2087,88,183
2090,85,191
2089,86,195
2087,88,626
2089,84,205
2089,85,218
2089,84,199
2088,178,135
2099,107,194
2086,87,166
2195,268,1182
2092,91,130
2086,93,1167
2084,83,160
2086,82,185
2087,82,147
