2083,52,7,213
2084,45,6,242
2081,49,6,211
2082,53,6,175
2082,44,6,187
2082,50,6,188
2082,50,6,514
2080,45,6,220
2086,45,6,229
2081,49,6,221
2082,50,6,169
2082,50,6,735
2082,50,6,218
2081,49,7,191
2082,47,7,190
2084,49,7,752
2081,51,6,292
2089,50,6,201
2081,49,10,189
2081,50,15,605
2082,50,6,177
2082,45,6,193
2080,45,6,182
2083,45,6,222
2083,51,6,209
2083,49,7,222
2085,46,6,218
2083,51,6,217
2083,50,7,182
2084,50,7,259
2080,51,6,216
2081,50,6,176
2082,46,6,264
2084,51,6,207
2081,50,13,226
2081,50,5,183
2082,46,6,203
2083,50,6,197
2085,46,6,254
2082,50,7,204
2080,50,6,185
2082,50,7,186
2083,51,6,188
2081,50,6,327
2082,49,7,211
2082,44,6,215
2083,51,6,211
2084,49,6,619
2081,45,6,219
2089,51,6,699
2082,50,6,172
2089,51,7,1169
2083,51,6,183
2090,45,7,182
2083,45,5,235
2083,51,6,205
2084,45,6,183
2083,45,6,232
2085,51,6,226
2082,50,6,174
2084,44,6,192
2084,49,6,213
2083,50,7,178
2083,50,6,183
2082,45,6,182
2083,49,6,286
2082,50,5,175
2084,45,6,181
2082,51,6,153
2082,50,6,163
2083,51,6,4479
2083,51,6,880
2088,50,6,1276
2081,45,7,235
2091,51,6,215
2081,44,6,518
2088,47,6,214
2082,50,6,267
2084,44,6,220
2082,50,6,175
2084,50,6,211
2083,50,6,3979
2082,51,6,225
2084,51,5,209
2083,50,6,233
2083,49,6,3041
2081,44,7,240
2083,51,6,242
2082,50,7,1125
2083,49,6,217
2088,44,7,229
2084,50,6,215
2083,51,7,217
2084,51,7,188
2083,50,7,215
2084,50,7,3566
2084,50,6,431
2084,51,19,208
2083,52,9,218
2080,58,6,449
2084,54,8,222
2099,54,6,227
2086,54,7,212
2085,53,6,214
2085,53,7,190
2134,53,7,184
2083,54,6,214
2086,52,7,224
2101,47,6,233
2084,54,7,192
2084,53,6,222
2082,52,6,188
2139,48,6,225
2083,53,6,213
2085,55,6,920
2085,51,6,198
2086,52,6,245
2085,52,6,387
2083,54,6,218
2136,53,6,3355
2112,299,7,241
2091,78,6,178
2083,56,6,546
2084,53,7,295
2082,51,6,242
2083,46,6,190
2084,51,7,192
2083,45,6,194
2083,45,6,260
2082,52,6,188
2084,50,6,250
2085,51,6,180
2083,51,6,219
2084,51,7,174
2084,46,7,196
2081,45,7,218
2085,43,6,231
2082,51,6,189
2084,49,6,223
2082,50,7,294
2084,50,6,543
2083,45,6,174
2085,50,6,178
2084,51,6,176
2083,51,6,196
2082,45,6,178
2084,50,6,205
2082,50,6,166
2092,51,6,294
2086,50,7,174
2086,52,6,209
2081,50,6,177
2084,50,6,175
2083,51,17,160
2086,49,6,168
2085,50,6,197
2083,45,6,166
2084,50,12,617
2090,50,6,182
2084,50,7,219
2085,50,6,3197
2083,57,6,203
2084,53,6,175
2085,53,7,233
2097,53,7,218
2087,57,7,368
2085,54,8,238
2086,53,7,211
2140,54,7,246
2083,55,7,254
2084,54,6,211
2085,54,7,363
2085,52,6,205
2085,53,6,228
2085,52,6,213
2134,47,6,224
2083,52,6,205
2083,54,7,208
2085,53,8,221
2083,55,6,179
2087,53,7,411
2090,88,6,2310
2082,61,7,186
2081,54,7,166
2083,52,6,212
2081,51,8,182
2082,53,7,172
2081,51,5,177
2080,46,6,181
2083,50,6,167
2081,51,6,297
2080,52,6,179
2080,50,8,206
