2098,67,22,225
2097,69,21,221
2104,69,21,220
2095,67,21,220
2097,69,21,230
2095,67,22,247
2101,71,19,245
2099,69,21,247
2101,68,20,251
2152,66,24,248
2101,68,20,240
2105,74,20,246
2097,66,22,245
2098,66,21,246
2102,72,21,245
2113,69,21,248
2151,72,19,244
2102,72,20,245
2106,72,20,248
2096,70,21,247
2098,71,23,245
2100,67,21,254
2095,67,22,253
2099,70,21,246
2101,70,21,247
2159,71,21,247
2103,73,21,251
2103,69,23,247
2099,137,40,587
2107,71,20,249
2104,71,20,235
2101,70,22,231
2095,70,20,230
2095,70,21,229
2106,69,22,231
2092,68,20,234
2103,71,21,230
2099,70,21,227
2093,70,21,227
2102,69,20,228
2094,72,21,231
2104,68,23,231
2089,69,22,231
2099,72,21,231
2090,66,21,230
2098,73,21,229
2100,70,21,230
2099,82,21,265
2097,69,21,233
2093,68,21,228
2096,71,20,231
2098,70,20,226
2102,67,23,229
2099,67,22,229
2101,70,21,230
2102,68,20,229
2097,65,21,228
2088,70,21,231
2103,72,21,232
2105,71,21,230
2094,71,21,228
2104,72,21,229
2097,70,22,232
2096,68,21,228
2103,68,21,227
2101,69,21,228
2099,69,22,231
2111,66,22,230
2104,72,22,230
2097,67,22,229
2089,70,21,232
2101,69,21,245
2106,71,20,245
2104,68,22,250
2104,71,20,247
2102,67,20,247
2110,69,22,240
2101,70,21,246
2153,70,22,243
2103,72,20,246
2100,70,20,250
2099,70,20,244
2105,71,20,245
2106,68,21,244
2102,68,22,250
2161,69,21,247
2108,70,20,248
2103,72,20,250
2097,71,21,239
2138,72,21,248
2099,72,22,251
2103,69,21,248
2169,77,20,253
2096,71,20,249
2108,73,20,247
2216,65,20,278
2103,69,20,237
2100,73,20,235
2102,69,20,234
2099,69,21,230
2089,71,21,234
2102,70,21,229
2099,70,21,232
2097,71,21,230
2099,80,19,250
2097,72,21,228
2099,70,21,228
2100,69,22,229
2094,69,20,230
2103,70,21,232
2103,68,23,228
2103,76,21,236
2104,73,21,240
2105,66,21,228
2100,99,21,285
2097,68,23,227
2101,69,22,233
2100,67,22,228
2096,71,21,231
2098,66,22,228
2093,70,21,232
2104,72,19,236
2099,68,20,244
2101,70,22,228
2097,67,21,227
2096,71,22,230
2101,68,21,228
2096,107,27,281
2097,73,21,235
2103,91,26,258
2106,67,21,228
2094,69,21,231
2099,69,20,230
2095,72,20,229
2099,70,21,232
2103,69,21,234
2107,69,20,229
2097,69,20,226
2102,70,21,245
2106,70,20,245
2103,68,20,245
2097,69,21,247
2102,70,22,246
2101,68,22,242
2102,71,21,246
2156,69,20,241
2105,72,22,270
2099,69,21,241
2101,73,22,250
2102,71,20,245
2102,66,22,248
2103,70,20,252
2146,70,20,245
2097,73,20,243
2100,69,20,247
2100,68,21,239
2101,71,19,237
2105,67,23,244
2103,71,20,249
2152,69,21,248
2094,66,23,244
2105,70,21,247
2213,67,21,276
2108,69,21,240
2102,69,21,235
2107,70,21,232
2101,70,23,235
2113,68,21,231
2099,64,21,230
2098,71,20,229
2092,70,21,230
2106,68,21,230
2093,68,22,233
2103,69,22,229
2098,70,20,232
2102,71,21,231
2097,69,21,231
2099,70,20,229
2096,71,20,231
2100,70,20,231
2099,70,22,233
2102,71,20,232
2106,70,22,230
2102,70,20,233
2094,72,20,230
2100,67,21,230
2102,69,20,231
2103,68,22,231
2098,71,19,229
2103,67,21,231
2101,68,21,229
2099,69,21,231
2103,67,20,228
2099,71,20,231
2101,70,22,276
2094,68,20,229
2099,70,23,231
2106,70,20,228
2103,68,22,230
2091,70,21,232
2096,72,21,231
2099,68,21,232
2102,67,20,228
2095,68,20,231
2103,73,20,234
2117,68,23,246
2100,68,20,248
2101,69,21,245
2098,69,19,251
2096,72,19,243
2100,67,23,245
2103,70,21,247
2153,69,19,243
2099,70,20,244
2102,69,20,246
2098,68,21,243
2096,66,22,243
2104,68,20,256
2101,71,21,255
2101,70,21,247
2102,68,22,246
2102,91,21,270
2099,67,23,245
2104,70,21,248
2101,69,20,246
2100,72,20,245
2102,72,20,264
2099,67,22,247
2147,68,20,245
2104,68,22,383
2149,66,20,273
2105,71,20,240
2096,71,21,235
2103,71,20,231
2102,65,22,228
2099,71,20,232
2099,68,22,228
2098,66,21,231
2103,70,21,229
2093,71,20,230
2099,68,20,229
2100,70,20,232
2103,70,21,230
2114,68,21,228
2095,68,20,227
2103,68,21,232
2097,71,22,231
2105,65,23,229
2102,69,19,230
2099,69,20,230
2096,69,21,230
2095,70,20,231
2101,71,21,232
2099,69,20,231
2099,71,20,232
2100,69,20,228
2098,69,21,230
2093,71,20,231
2163,69,20,232
2104,65,22,231
2094,67,24,231
2096,66,23,230
2110,74,21,233
2101,69,20,227
2092,71,23,235
2100,69,21,230
2094,69,21,233
2092,68,21,229
2100,72,20,234
2092,67,21,233
2099,71,22,232
2098,68,21,231
2106,70,21,233
2103,69,22,234
2093,71,20,231
2096,67,23,231
2098,67,21,230
2096,67,21,230
2100,68,20,233
2099,70,21,231
2100,68,21,233
2095,72,21,234
2091,67,21,233
2102,69,21,250
2099,72,20,249
2107,68,22,244
2101,67,22,249
2104,69,21,247
2094,69,20,249
2092,71,20,240
2158,67,21,245
2100,70,23,246
2104,65,21,242
2100,68,21,254
2106,71,21,248
2104,72,21,247
2104,72,19,245
2154,67,21,247
2103,74,21,249
2102,68,22,244
2101,69,21,245
2105,70,20,245
2103,69,21,244
2103,69,22,248
2149,72,20,250
2107,71,20,255
2286,66,19,272
2102,71,20,241
2104,74,19,233
2096,72,19,230
2093,71,20,234
2100,67,22,232
2103,67,20,229
2098,69,19,228
2107,71,21,230
2105,69,21,227
2102,71,20,229
2104,69,22,228
2093,67,21,231
2102,66,21,229
2101,69,23,234
2099,71,21,233
2104,71,21,229
2105,67,23,231
2104,70,21,232
2096,68,22,231
2103,67,22,231
2096,70,21,230
2095,71,22,231
2095,70,19,226
2102,71,21,232
2097,68,21,230
2100,70,21,232
2104,70,20,231
2099,70,21,231
