2083,305
2083,288
2079,280
2079,291
2080,288
2079,327
2078,297
2080,305
2082,342
2080,306
2090,289
2081,304
2081,300
2134,302
2082,289
2098,359
2086,298
2086,305
2083,290
2082,301
2082,306
2083,304
2135,301
2083,302
2081,341
2081,301
2081,293
2084,301
2082,309
2133,348
2082,296
2083,615
2090,308
2087,286
2081,283
2079,294
2081,292
2081,282
2100,278
2081,289
2079,294
2081,294
2085,277
2080,294
2081,310
2081,292
2081,279
2081,289
2108,321
2082,288
2081,279
2079,284
2079,287
2080,289
2080,280
2085,291
2081,291
2083,291
2083,279
2080,290
2080,293
2082,290
2083,278
2079,287
2081,290
2085,290
2082,279
2118,314
2079,311
2086,289
2081,299
2082,288
2080,293
2083,288
2089,293
2086,305
2083,317
2083,306
2083,294
2083,309
2137,302
2081,426
2083,314
2082,292
2080,301
2096,308
2080,289
2083,306
2083,309
2132,301
2081,291
2083,338
2085,302
2085,316
2083,291
2085,301
2134,304
2085,300
2087,627
2088,340
2112,280
2082,277
2080,285
2081,289
2083,293
2084,279
2081,287
2082,289
2083,289
2084,280
2081,286
2081,290
2082,290
2084,278
2082,289
2081,289
2085,307
2083,278
2085,291
2082,291
2083,328
2083,280
2084,290
2082,424
2082,291
2084,283
2082,291
2080,289
2083,288
2083,281
2081,302
2090,291
2080,293
2083,278
2082,291
2082,292
2083,292
2084,277
2082,287
2083,291
2085,288
2083,293
2087,308
2085,346
2086,306
2084,292
2086,307
2088,305
2136,300
2085,290
2085,340
2085,303
2104,299
2085,285
2085,308
2086,310
2084,316
2135,291
2085,299
2087,344
2086,301
2086,287
2087,301
2087,304
2137,305
2085,312
2091,320
2083,294
2081,291
2083,292
2083,298
2087,288
2080,305
2084,290
2083,278
2083,287
2082,290
2083,288
2085,285
2080,287
2083,288
2083,290
2083,297
2102,289
2082,286
2082,289
2087,277
2084,287
2080,291
2084,288
2083,279
2083,287
2083,288
2084,288
2083,281
2081,294
2081,293
2083,287
2083,281
2082,287
2081,292
2084,290
2083,279
2081,290
2083,286
2081,292
2083,300
2083,287
2084,291
2088,298
2083,295
2136,304
2091,304
2084,340
2087,289
2084,305
2086,301
2086,302
2134,289
2084,298
2085,336
2086,307
2085,288
2084,309
2084,315
2132,305
2084,290
2084,334
2084,298
2085,296
2086,294
2085,304
2137,322
2184,314
2087,331
2080,294
2085,280
2085,280
2084,287
2081,292
2086,290
2086,280
2082,288
2083,286
2084,291
2083,280
2096,287
2084,288
2085,287
2096,286
2083,288
2083,288
2085,290
2086,281
2084,289
2085,291
2085,289
2085,276
2083,288
2084,293
2084,290
2086,279
2082,289
2085,290
2085,289
2085,277
2083,289
2085,289
2084,288
2084,275
2080,288
2083,292
2085,290
2082,280
2085,289
2085,289
2090,289
2091,289
2089,302
2087,305
2087,304
2136,291
2086,301
2086,350
2086,304
2086,287
2086,301
2085,302
2135,309
2088,321
2086,334
2087,304
2087,302
2086,288
2085,301
2134,302
2086,306
2092,337
2108,299
2086,300
2086,588
2115,303
2084,296
2085,285
2083,292
2083,292
2085,292
2087,280
2084,297
2084,290
2084,291
2084,281
2083,305
2083,290
2084,285
2084,278
2081,289
2082,287
2082,289
2084,278
2083,287
2083,293
2086,293
2084,281
2082,290
2085,293
2085,294
2085,280
2085,290
2080,291
2084,294
2086,284
2086,290
2083,295
2085,292
2086,279
2085,293
2082,293
2086,289
2085,282
2083,291
2083,293
2084,291
2084,292
2087,306
2085,345
2086,314
2085,292
2085,313
2087,306
2137,308
2086,288
2087,338
2084,301
2085,297
2085,287
2086,304
2140,308
2085,308
2090,330
2084,305
2087,312
2087,310
2086,293
2140,302
2087,306
2085,341
2085,579
2089,314
2091,297
2083,295
2084,290
2082,279
2083,289
2082,290
2083,289
2083,279
2083,286
2081,291
2085,288
2082,282
2083,312
2081,293
2085,297
2102,306
2085,289
2081,294
2081,317
2083,283
2082,291
2083,303
2084,345
2147,291
2082,292
2083,294
2086,292
2083,279
2082,290
2082,293
2085,292
2083,282
2079,290
2082,292
2082,291
2083,282
2082,290
2082,291
2083,292
2111,287
2090,291
2082,294
2087,306
2084,296
2087,340
2085,305
2083,302
2084,300
2084,303
2136,308
2084,305
2085,329
2085,299
2086,306
2086,310
2086,294
2143,300
2082,302
2085,339
2083,289
2087,297
2086,309
2083,305
2132,297
2087,310
2086,345
2087,308
2085,295
2086,582
2100,306
2084,298
2085,294
2082,282
2084,292
2083,291
2085,290
2085,279
2082,289
2083,289
2084,287
2085,279
2081,288
2082,293
2086,293
2084,292
2104,289
