2079,211
2079,195
2083,208
2079,192
2080,208
2080,194
2079,206
2080,194
2080,193
2080,202
2081,194
2078,206
2080,191
2079,205
2083,192
2077,193
2080,192
2081,192
2082,205
2079,191
2079,205
2080,192
2081,201
2079,192
2080,193
2093,194
2079,192
2079,204
2080,193
2078,205
2081,192
2079,210
2089,206
2080,194
2081,204
2080,193
2080,210
2080,191
2079,205
2080,192
2081,206
2081,196
2080,205
2082,214
2131,202
2082,216
2085,203
2083,214
2086,205
2083,220
2085,202
2136,200
2083,215
2082,200
2095,231
2084,199
2135,215
2082,200
2082,220
2087,201
2083,204
2134,218
2079,203
2083,214
2085,202
2083,218
2137,201
2083,218
2084,199
2080,410
2098,228
2082,213
2082,195
2082,206
2080,193
2082,197
2080,198
2083,192
2083,206
2081,193
2081,204
2081,194
2083,204
2082,191
2080,193
2096,191
2082,193
2080,206
2082,193
2082,204
2083,192
2083,206
2081,191
2081,202
2083,211
2082,203
2082,217
2087,203
2109,218
2087,202
2085,217
2087,198
2083,206
2134,217
2084,199
2083,212
2085,199
2085,216
2138,201
2084,213
2086,201
2086,208
2103,220
2134,199
2085,220
2089,199
2083,215
2088,202
2085,214
2087,205
2086,200
2096,547
2090,205
2084,206
2082,197
2081,206
2079,191
2081,192
2083,190
2080,191
2079,203
2079,193
2080,204
2081,194
2083,206
2087,214
2082,196
2091,194
2080,194
2081,208
2080,195
2081,204
2083,197
2083,201
2081,192
2082,203
2085,214
2082,204
2081,215
2084,200
2083,210
2086,196
2083,249
2081,198
2082,204
2081,213
2084,201
2083,216
2088,201
2084,254
2082,202
2083,215
2112,200
2083,204
2150,202
2086,200
2084,214
2087,202
2081,216
2138,201
2083,217
2085,197
2081,202
2082,215
2118,501
2091,202
2080,208
2081,202
2081,208
2083,194
2080,207
2081,195
2080,196
2081,194
2081,196
2082,203
2082,192
2085,207
2082,210
2082,204
2083,201
2082,203
2093,203
2081,202
2082,217
2139,202
2083,217
2108,221
2081,214
2084,199
2134,197
2095,195
2081,196
2080,212
2084,199
2135,221
2086,201
2083,213
2083,205
2082,208
2134,212
2082,198
2081,216
2085,203
2083,220
2140,203
2083,215
2085,201
2083,517
2090,208
2081,205
2080,195
2079,205
2080,198
2081,208
2084,196
2083,189
2082,188
2080,194
2082,201
2084,194
2085,205
2081,205
2084,206
2081,194
2081,192
2093,191
2080,195
2083,203
2082,194
2080,203
2083,194
2083,203
2081,196
2082,197
2082,201
2081,194
2082,207
2082,192
2081,207
2082,191
2081,206
2084,202
2088,192
2082,204
2083,192
2081,207
2081,194
2081,204
2081,194
2084,205
2083,195
2083,195
2082,206
2082,199
2079,204
2082,199
2083,210
2082,192
2083,205
2084,194
2083,191
2083,205
2081,194
2085,215
2082,191
2081,204
2084,192
2084,205
2081,192
2082,192
2084,203
2082,194
2083,205
2087,192
2083,205
2084,195
2083,202
2082,195
2082,191
2083,208
2082,192
2084,206
2145,194
2083,207
2083,193
2081,263
2085,207
2084,200
2083,215
2084,201
2084,218
2086,232
2083,216
2087,201
2084,214
2088,204
2135,203
2101,201
2085,201
2086,219
2085,201
2133,218
2086,203
2085,219
2083,201
2085,203
2133,215
2088,202
2084,218
2088,199
2083,220
2144,202
2084,284
2104,503
2091,198
2080,205
2082,194
2083,204
2081,189
2081,191
2080,192
2083,189
2081,200
2084,187
2082,203
2082,192
2083,201
2080,193
2083,190
2093,191
2085,190
2081,201
2081,193
2084,201
2083,191
2082,201
2081,191
2084,199
2084,213
2084,201
2083,214
2083,200
2132,209
2083,194
2083,210
2082,199
2084,202
2140,212
2085,197
2084,215
2083,195
2082,222
2138,198
2083,198
2084,195
2083,201
2083,211
2133,201
2085,215
2084,201
2085,212
2084,199
2136,204
2096,200
2083,202
2086,532
2091,204
2092,197
2082,196
2081,208
2080,195
2082,205
2080,193
2082,204
2082,191
