2082,178,378
2078,172,386
2083,168,316
2087,165,335
2080,170,331
2086,169,353
2081,168,382
2079,169,390
2081,169,362
2088,168,359
2080,170,374
2088,168,437
2081,171,399
2090,171,332
2083,176,320
2088,168,335
2081,171,343
2090,166,335
2081,167,328
2086,166,340
2090,177,367
2094,178,359
2084,179,374
2083,230,385
2084,176,381
2139,177,335
2084,171,1010
2140,179,359
2086,176,336
2142,179,357
2082,173,383
2136,178,374
2081,178,1086
2168,427,447
2092,218,355
2095,169,328
2082,163,375
2090,162,335
2086,163,324
2090,161,906
2083,169,328
2091,161,337
2085,161,314
2090,161,347
2084,164,390
2100,167,562
2084,163,349
2089,165,371
2084,164,347
2084,162,355
2084,163,369
2088,164,341
2086,164,364
2089,162,352
2082,163,348
2087,168,400
2082,162,376
2084,173,382
2133,170,418
2090,165,1754
2083,165,370
2083,168,422
2085,170,416
2092,166,474
2085,165,390
2097,222,365
2085,168,346
2142,169,378
2087,172,358
2145,168,684
2093,191,406
2083,174,313
2088,165,1089
2085,172,344
2084,169,332
2087,160,332
2082,168,348
2091,166,355
2084,205,352
2085,181,403
2083,165,342
2088,171,317
2084,167,343
2090,167,369
2086,166,416
2090,165,356
2083,168,458
2084,167,338
2084,170,401
2089,167,404
2086,171,447
2090,168,465
2084,168,938
2084,168,328
2087,168,367
2091,168,345
2088,167,404
2090,171,338
2085,171,510
2091,176,363
2138,177,360
2095,181,351
2137,177,360
2091,178,353
2137,180,360
2091,195,1153
2141,181,371
2086,178,346
2137,173,371
2085,179,352
2138,177,346
2094,176,354
2117,434,581
2094,179,447
2085,165,362
2095,161,354
2086,164,354
2094,162,345
2087,163,355
2093,168,338
2089,161,340
2095,167,326
2086,167,357
2095,170,371
2085,167,336
2090,170,317
2084,168,381
2090,168,481
2085,169,374
2090,170,389
2086,170,340
2093,168,347
2087,169,327
2092,166,326
2085,166,356
2091,179,396
2139,174,361
2095,177,382
2138,176,344
2092,174,1128
2145,177,358
2087,190,387
2144,179,373
2086,177,404
2135,174,378
2090,174,405
2116,179,454
2095,179,451
2118,431,426
2096,176,355
2086,166,356
2092,165,355
2084,164,584
2090,163,404
2085,162,578
2091,166,810
2089,161,335
2092,160,332
2085,172,326
2092,166,413
2086,169,322
2087,166,324
2083,170,398
2098,167,320
2087,169,330
2095,169,357
2112,167,370
2093,170,395
2085,170,533
2087,167,338
2087,169,456
2092,171,401
2089,176,1634
2137,173,331
2091,173,380
2146,178,345
2089,173,444
2138,185,348
2144,183,2288
2094,177,338
2087,178,374
2086,173,364
2085,213,347
2089,175,363
2154,431,425
2094,179,356
2092,165,360
2086,164,351
2091,167,341
2085,166,330
2093,163,332
2087,168,329
2100,160,388
2089,168,353
2084,172,326
2086,167,356
2104,166,384
2089,166,336
2093,166,1365
2084,169,328
2085,168,319
2088,168,340
2091,170,770
2086,166,410
2093,167,344
2087,169,331
2094,167,359
2088,174,351
2093,172,389
2138,170,345
2098,179,398
2142,176,784
2087,175,459
2144,188,354
2092,178,447
2085,179,357
2086,179,415
2137,175,410
2097,181,385
2145,175,348
2095,172,407
2121,445,384
2099,180,330
2082,165,364
2091,162,1111
2081,236,319
2083,162,923
2081,160,332
2085,169,370
2086,160,348
2088,166,397
2083,170,327
2084,165,404
